vehicle_id,vehicle_type,plate_number,capacity_kg,status
11207,BIKE,RJ38BJ1983,17.0,INACTIVE
24201,SCOOTER,DL08GU7627,15.0,ACTIVE
16489,VAN,RJ13LS2821,281.0,ACTIVE
22478,???,RJ29IV1702,11.0,ACTIVE
29246,SCOOTER,RJ12CL9122,35.0,ACTIVE
4689,SCOOTER,DL08UY9217,27.0,ACTIVE
17270,TRUCK,RJ39YD7948,629.0,ACTIVE
12218,SCOOTER,RJ10IK4881,23.0,MAINTENANCE
7648,BIKE,DL04MD2804,23.0,ACTIVE
737,,RJ12VC1467,17.0,ACTIVE
22765,UNKNOWN,RJ35VH6684,16.0,ACTIVE
26939,VAN,RJ26UM8569,420.0,ACTIVE
6203,BIKE,RJ22DH8653,25.0,ACTIVE
9045,BIKE,RJ33RD7347,26.0,ACTIVE
24839,TRUCK,DL09PJ5375,1790.0,ACTIVE
26240,BIKE,DL08KU6262,16.0,ACTIVE
1711,SCOOTER,DL08FE8002,23.0,INACTIVE
26800,SCOOTER,RJ15OY9424,34.0,INACTIVE
19376,SCOOTER,DL08QD1360,35.0,ACTIVE
6597,VAN,RJ23KX9631,183.0,INACTIVE
27153,VAN,DL09PZ1041,456.0,ACTIVE
2477,BIKE,DL05LG2132,22.0,INACTIVE
2868,VAN,DL08UY9217,454.0,ACTIVE
23235,SCOOTER,DL02EB8407,33.0,ACTIVE
6150,UNKNOWN,RJ26AK3501,35.0,ACTIVE
20855,SCOOTER,DL08II1641,34.0,ACTIVE
6493,SCOOTER,RJ37RT7418,31.0,INACTIVE
17766,VAN,RJ12OU3735,159.0,
13085,SCOOTER,DL04KR7741,24.0,MAINTENANCE
25856,BIKE,DL03IJ2145,21.0,ACTIVE
9074,BIKE,RJ13OA6151,17.0,INACTIVE
16986,BIKE,123,25.0,ACTIVE
27658,VAN,DL09XF9745,233.0,INACTIVE
7572,SCOOTER,DL03WB3048,20.0,INACTIVE
12147,BIKE,DL09DI7241,26.0,ACTIVE
4230,BIKE,DL07KU3963,17.0,ACTIVE
5628,BIKE,DL09LY4329,18.0,ACTIVE
8410,BIKE,DL02GC7235,13.0,MAINTENANCE
12884,SCOOTER,DL06OC6046,32.0,INACTIVE
16462,SCOOTER,DL03FD1809,18.0,INACTIVE
3287,VAN,DL06MM5448,366.0,MAINTENANCE
13506,BIKE,RJ22MQ8062,16.0,ACTIVE
23120,UNKNOWN,DL05TC2936,401.0,INACTIVE
23003,SCOOTER,DL04DF8670,29.0,ACTIVE
27870,TRUCK,RJ25RI9599,1175.0,ACTIVE
29705,VAN,INVALID,303.0,ACTIVE
5097,SCOOTER,DL01QK8938,15.0,MAINTENANCE
10982,BIKE,123,18.0,ACTIVE
4182,BIKE,DL05VZ9346,21.0,ACTIVE
12839,UNKNOWN,DL02AO2607,29.0,ACTIVE
12182,TRUCK,RJ23ME4751,724.0,ACTIVE
11995,TRUCK,RJ24AH8679,730.0,INACTIVE
11013,BIKE,RJ27BK2240,,ACTIVE
24776,SCOOTER,DL08HG7930,15.0,INACTIVE
17121,TRUCK,DL04VH3166,550.0,MAINTENANCE
23106,,RJ26AC5088,18.0,ACTIVE
15447,SCOOTER,DL02ZH3795,19.0,ACTIVE
24084,TRUCK,RJ17AY1149,1004.0,ACTIVE
19818,BIKE,DL03TS8211,24.0,
10825,BIKE,DL04SS5149,18.0,MAINTENANCE
28997,BIKE,RJ31HV6212,12.0,INACTIVE
10010,TRUCK,RJ26MU3402,1420.0,ACTIVE
10835,BIKE,RJ29DN5033,12.0,INACTIVE
20231,SCOOTER,RJ24TP8928,16.0,INACTIVE
7114,VAN,RJ30IL7458,310.0,ACTIVE
20895,TRUCK,DL03NR5546,1434.0,INACTIVE
29464,BIKE,RJ27MW5782,26.0,ACTIVE
6426,BIKE,DL03TC8438,19.0,ACTIVE
2508,,DL09EJ2975,27.0,ACTIVE
16089,TRUCK,DL06YT4625,1956.0,ACTIVE
24546,BIKE,RJ33SS5156,26.0,ACTIVE
18338,VAN,DL06YW4404,,ACTIVE
13817,,DL05AO8079,21.0,ACTIVE
22144,VAN,RJ12YO4940,487.0,ACTIVE
3644,BIKE,RJ31EX5508,15.0,ACTIVE
16512,VAN,RJ17UP8053,408.0,ACTIVE
10425,SCOOTER,RJ35KC7839,21.0,
14315,SCOOTER,RJ14HV7603,18.0,MAINTENANCE
23542,VAN,DL02YV6509,495.0,INACTIVE
14920,BIKE,DL09NN5172,27.0,ACTIVE
16037,TRUCK,RJ37AH4765,993.0,MAINTENANCE
29138,SCOOTER,RJ14CS6580,33.0,INACTIVE
29850,BIKE,DL08XE9856,22.0,MAINTENANCE
22462,SCOOTER,DL06BZ5046,28.0,INACTIVE
9359,BIKE,DL09ZA7704,-1.0,MAINTENANCE
28648,VAN,DL01MN5301,255.0,INACTIVE
1110,TRUCK,RJ18RX1325,1959.0,MAINTENANCE
29560,BIKE,RJ26UC6406,24.0,ACTIVE
24416,VAN,RJ38BJ1983,-1.0,ACTIVE
10502,SCOOTER,DL09PM4754,22.0,MAINTENANCE
28268,BIKE,RJ34BL6319,24.0,ACTIVE
10158,BIKE,RJ39PS5439,-1.0,ACTIVE
18473,BIKE,RJ20KT2179,23.0,ACTIVE
28366,TRUCK,DL04MH6928,721.0,ACTIVE
24017,VAN,DL08FH9780,259.0,ACTIVE
10657,TRUCK,RJ18GG9268,1171.0,INACTIVE
6282,BIKE,RJ18VG8170,16.0,INACTIVE
17306,BIKE,DL07AF6129,29.0,ACTIVE
21915,BIKE,RJ18LZ9930,12.0,MAINTENANCE
28452,TRUCK,DL02ZE4706,648.0,ACTIVE
28686,SCOOTER,RJ32NG8198,27.0,INACTIVE
14931,SCOOTER,DL08QM4535,27.0,INACTIVE
17171,SCOOTER,RJ10HB6052,33.0,ACTIVE
19782,BIKE,DL05BF1004,9999.0,ACTIVE
6651,SCOOTER,DL09WP4369,22.0,ACTIVE
28731,VAN,RJ34TQ3434,210.0,ACTIVE
28790,VAN,DL06PT9940,259.0,ACTIVE
21369,SCOOTER,DL03TS8211,9999.0,ACTIVE
22328,SCOOTER,RJ25NR2684,27.0,INACTIVE
5166,???,DL06ZM8950,13.0,ACTIVE
8576,BIKE,RJ24RS4767,11.0,ACTIVE
13621,VAN,RJ14AY9637,294.0,
16067,VAN,RJ25TV4960,332.0,ACTIVE
11388,BIKE,DL05IO2594,29.0,ACTIVE
8893,TRUCK,DL09NE7804,1537.0,INACTIVE
22288,VAN,DL04DA4948,394.0,ACTIVE
23622,VAN,DL07XH2943,400.0,ACTIVE
8283,TRUCK,RJ26UC6406,1432.0,INACTIVE
11071,VAN,DL09GO7867,191.0,INACTIVE
280,SCOOTER,RJ34FU1066,35.0,ACTIVE
7221,,RJ29JK5652,16.0,ACTIVE
21135,SCOOTER,RJ30WW8182,39.0,INACTIVE
19414,BIKE,DL06MZ9658,11.0,ACTIVE
9100,BIKE,RJ10DH1368,20.0,ACTIVE
5156,SCOOTER,RJ26AH5079,20.0,ACTIVE
7748,SCOOTER,123,36.0,INACTIVE
17017,SCOOTER,DL09DI7241,22.0,ACTIVE
24411,SCOOTER,RJ12FI4394,35.0,ACTIVE
13620,SCOOTER,DL06VJ9489,15.0,MAINTENANCE
11118,BIKE,123,21.0,MAINTENANCE
4846,UNKNOWN,DL06ZO2355,1289.0,MAINTENANCE
27224,SCOOTER,RJ18LN3230,17.0,INACTIVE
5349,SCOOTER,RJ17AY1149,36.0,MAINTENANCE
28283,SCOOTER,RJ31JT5855,15.0,ACTIVE
19350,VAN,DL04QC7724,212.0,INACTIVE
13156,BIKE,DL05CR7067,24.0,INACTIVE
8030,SCOOTER,RJ36TQ8904,,MAINTENANCE
18663,BIKE,DL08DZ6881,29.0,
28754,TRUCK,RJ31BF2571,1510.0,INACTIVE
7326,BIKE,DL04ZW1347,25.0,
18875,TRUCK,DL02IK6773,-1.0,INACTIVE
26593,TRUCK,DL09OE1190,1012.0,ACTIVE
8816,,DL05AH9323,26.0,ACTIVE
24637,BIKE,RJ24MR5703,24.0,MAINTENANCE
16291,TRUCK,DL07MI4310,1300.0,MAINTENANCE
11439,SCOOTER,RJ38GH8643,,MAINTENANCE
20135,VAN,RJ28KQ3871,435.0,ACTIVE
17760,,DL09PJ5375,30.0,INACTIVE
29068,BIKE,RJ21ZP5126,26.0,MAINTENANCE
20392,SCOOTER,DL04QV4006,34.0,INACTIVE
15405,TRUCK,DL05JV8785,532.0,ACTIVE
16181,VAN,RJ10CG3192,476.0,ACTIVE
14734,SCOOTER,RJ39FH4676,,ACTIVE
2586,,XXX000,21.0,ACTIVE
1488,BIKE,RJ23UZ8155,12.0,ACTIVE
5237,BIKE,DL08II1641,19.0,ACTIVE
7354,BIKE,DL06WQ9538,21.0,
20744,SCOOTER,DL03RX3475,15.0,ACTIVE
7389,VAN,DL09FK8619,323.0,ACTIVE
7574,VAN,DL05VZ9346,157.0,MAINTENANCE
7913,VAN,DL09OC1238,317.0,ACTIVE
16328,SCOOTER,DL06XU6815,19.0,ACTIVE
1093,,DL06WW1699,23.0,ACTIVE
19203,BIKE,DL03RX3475,15.0,MAINTENANCE
1428,VAN,RJ14CS6580,229.0,INACTIVE
27268,BIKE,DL01JZ6206,24.0,ACTIVE
29688,SCOOTER,DL09TD1646,30.0,ACTIVE
7468,TRUCK,RJ26IM2556,572.0,MAINTENANCE
27937,VAN,RJ38BQ3095,340.0,INACTIVE
23457,VAN,RJ13QZ8806,372.0,ACTIVE
2849,???,DL04VJ7394,219.0,INACTIVE
24744,BIKE,RJ16PR8644,10.0,ACTIVE
28908,VAN,DL03RX3475,188.0,ACTIVE
7428,VAN,RJ15SN6703,399.0,INACTIVE
22729,TRUCK,RJ34PZ8212,1291.0,MAINTENANCE
29742,BIKE,RJ20HM2818,29.0,MAINTENANCE
21893,VAN,DL08QA9927,113.0,ACTIVE
13992,SCOOTER,RJ22PN7297,21.0,ACTIVE
21128,SCOOTER,DL05KL6112,36.0,ACTIVE
7175,SCOOTER,DL01LZ4892,28.0,ACTIVE
7349,VAN,RJ34BL6319,357.0,ACTIVE
12402,SCOOTER,RJ25MG6395,20.0,ACTIVE
18837,VAN,DL02AO2607,238.0,ACTIVE
29047,VAN,RJ22ZC9860,299.0,ACTIVE
27139,VAN,DL09FL2256,460.0,MAINTENANCE
25256,SCOOTER,DL03OK5890,34.0,ACTIVE
14294,SCOOTER,INVALID,29.0,ACTIVE
14982,TRUCK,RJ22HD6385,1924.0,ACTIVE
5860,TRUCK,RJ15UK6342,1547.0,ACTIVE
3403,BIKE,RJ25BB6546,,ACTIVE
251,SCOOTER,RJ31PB1855,28.0,ACTIVE
11489,BIKE,RJ31PB1855,29.0,ACTIVE
27678,BIKE,DL07RE3722,14.0,MAINTENANCE
18378,SCOOTER,DL07SE8639,33.0,ACTIVE
9545,VAN,DL06CC9603,496.0,MAINTENANCE
20906,SCOOTER,DL03RY8465,27.0,ACTIVE
15795,SCOOTER,RJ36BM6349,33.0,ACTIVE
11489,BIKE,RJ31PB1855,29.0,ACTIVE
18934,BIKE,RJ39LI4980,16.0,ACTIVE
17487,TRUCK,DL03RG5707,1668.0,ACTIVE
6871,BIKE,DL09OE1190,20.0,INACTIVE
28681,SCOOTER,RJ15SN6703,20.0,ACTIVE
22550,VAN,RJ18VG8170,,ACTIVE
20498,BIKE,DL04IS4673,11.0,MAINTENANCE
1457,BIKE,RJ21ZB8911,12.0,ACTIVE
22867,BIKE,RJ35LH1194,27.0,ACTIVE
29933,TRUCK,DL04IS4673,1453.0,ACTIVE
9243,BIKE,RJ28ZJ9576,10.0,ACTIVE
22111,TRUCK,DL09OO7311,1690.0,INACTIVE
8664,VAN,DL01ZC5740,195.0,ACTIVE
16342,TRUCK,DL05NK8012,1385.0,ACTIVE
9858,SCOOTER,RJ36QD2097,29.0,ACTIVE
506,BIKE,DL01TY5252,20.0,ACTIVE
18677,TRUCK,RJ20AR2881,599.0,ACTIVE
26225,VAN,DL02FX5669,396.0,ACTIVE
22246,SCOOTER,DL06RV1594,34.0,ACTIVE
7913,VAN,DL09OC1238,317.0,ACTIVE
15694,BIKE,DL06RC4390,27.0,MAINTENANCE
27308,SCOOTER,RJ32VD3865,29.0,ACTIVE
21333,BIKE,DL02NO7751,22.0,ACTIVE
23061,BIKE,RJ19TH8889,29.0,ACTIVE
22152,SCOOTER,DL02BK5329,15.0,MAINTENANCE
22377,,RJ34TJ5218,1876.0,ACTIVE
12860,SCOOTER,DL02PC7019,27.0,ACTIVE
625,TRUCK,RJ27MW5782,860.0,MAINTENANCE
28404,BIKE,RJ21CU2651,27.0,MAINTENANCE
26860,,RJ11DG2030,10.0,INACTIVE
3283,SCOOTER,RJ25ST6101,26.0,ACTIVE
7252,BIKE,RJ35AT4117,11.0,ACTIVE
21199,SCOOTER,RJ14YK5340,33.0,MAINTENANCE
218,SCOOTER,RJ38IO5685,22.0,ACTIVE
15277,VAN,RJ26ZP6261,421.0,INACTIVE
26547,SCOOTER,RJ38TN5867,-1.0,ACTIVE
27394,SCOOTER,DL07VI2511,21.0,ACTIVE
29605,TRUCK,DL07ET2578,1872.0,ACTIVE
21642,SCOOTER,RJ33SS5156,,ACTIVE
2267,BIKE,RJ34TB2737,11.0,ACTIVE
6887,TRUCK,RJ17HU9538,1764.0,ACTIVE
3069,BIKE,DL08QA9927,16.0,ACTIVE
27773,SCOOTER,DL09OO7311,33.0,MAINTENANCE
11551,BIKE,RJ31JT5855,17.0,MAINTENANCE
7889,SCOOTER,DL02EB8407,20.0,ACTIVE
8049,BIKE,RJ33WX3690,12.0,MAINTENANCE
2745,TRUCK,RJ35WV3282,1637.0,ACTIVE
15059,SCOOTER,DL07JP4825,39.0,ACTIVE
14266,BIKE,DL07WD7369,11.0,INACTIVE
23605,BIKE,RJ20DC4288,26.0,INACTIVE
10918,BIKE,XXX000,18.0,ACTIVE
3508,BIKE,RJ13QZ8806,14.0,ACTIVE
6215,BIKE,DL06WW1699,18.0,ACTIVE
5347,SCOOTER,DL02NO6729,16.0,MAINTENANCE
29446,VAN,DL02IL6076,477.0,ACTIVE
24873,SCOOTER,DL01ZA5647,21.0,ACTIVE
29929,BIKE,RJ36UZ8698,27.0,ACTIVE
17784,BIKE,RJ37DY6528,29.0,ACTIVE
6539,,DL02AO2607,23.0,
7725,VAN,DL02QE7055,267.0,INACTIVE
15135,TRUCK,RJ13QZ8806,1326.0,INACTIVE
18802,SCOOTER,RJ23JE7171,33.0,INACTIVE
5845,SCOOTER,DL07BA1494,37.0,ACTIVE
15852,BIKE,RJ18RX1325,18.0,ACTIVE
9139,SCOOTER,DL05YN1108,39.0,ACTIVE
6922,VAN,RJ33IL5818,280.0,ACTIVE
29707,TRUCK,DL07GX7765,1337.0,ACTIVE
28177,,RJ35GH3902,15.0,ACTIVE
26983,SCOOTER,DL07OV7344,23.0,ACTIVE
20606,SCOOTER,RJ20VA9064,26.0,ACTIVE
17932,BIKE,RJ30WJ5542,,INACTIVE
18655,SCOOTER,DL03NR5546,20.0,INACTIVE
2790,VAN,DL07VX8390,492.0,MAINTENANCE
3266,BIKE,RJ21DO9074,26.0,ACTIVE
15698,SCOOTER,RJ17ER2795,21.0,ACTIVE
11366,BIKE,DL03LE4822,27.0,ACTIVE
13050,VAN,RJ31PL4572,495.0,INACTIVE
21370,SCOOTER,RJ32KY6767,25.0,ACTIVE
27322,BIKE,RJ10UB2861,11.0,ACTIVE
22038,SCOOTER,DL01EK8168,31.0,ACTIVE
1787,TRUCK,RJ10TM7474,1910.0,ACTIVE
6353,VAN,DL05PE6611,344.0,ACTIVE
25298,BIKE,RJ33TP1522,16.0,ACTIVE
11153,SCOOTER,DL01GZ7567,36.0,ACTIVE
13550,TRUCK,DL02JC1815,1470.0,INACTIVE
5200,SCOOTER,DL01WC2398,21.0,MAINTENANCE
2277,SCOOTER,RJ27QQ3845,18.0,ACTIVE
11045,TRUCK,RJ18LN3230,1198.0,ACTIVE
8475,TRUCK,DL01DB8746,1846.0,INACTIVE
12575,VAN,RJ38HF5975,148.0,MAINTENANCE
14837,BIKE,DL08UY9217,24.0,ACTIVE
3001,BIKE,RJ10IX6472,16.0,INACTIVE
26678,BIKE,RJ22PN7297,11.0,MAINTENANCE
20631,BIKE,RJ37DY6528,26.0,INACTIVE
3526,VAN,DL07JU5305,143.0,ACTIVE
2541,TRUCK,DL06DC4510,744.0,MAINTENANCE
8195,BIKE,RJ14HV7603,18.0,ACTIVE
23010,BIKE,RJ17FI5227,16.0,ACTIVE
1993,BIKE,RJ17VR9122,29.0,MAINTENANCE
24142,TRUCK,DL04TD8668,,ACTIVE
15591,VAN,DL05NA5573,145.0,INACTIVE
11130,BIKE,INVALID,17.0,ACTIVE
14402,VAN,RJ38IF9575,9999.0,MAINTENANCE
12036,BIKE,DL01ZC5740,19.0,ACTIVE
9921,SCOOTER,RJ24DJ9652,19.0,ACTIVE
1611,BIKE,DL07VO2587,23.0,INACTIVE
6189,BIKE,INVALID,14.0,MAINTENANCE
9428,BIKE,DL03RX3475,11.0,ACTIVE
9294,SCOOTER,DL01VF5033,37.0,ACTIVE
9023,BIKE,RJ35SV8540,23.0,ACTIVE
19790,BIKE,DL08TF3768,19.0,ACTIVE
14830,VAN,RJ13LS2821,420.0,ACTIVE
25747,SCOOTER,RJ25JE9339,39.0,ACTIVE
10399,BIKE,DL06AQ4887,18.0,ACTIVE
4872,BIKE,DL03ZL9864,19.0,
743,BIKE,RJ26ZP6261,10.0,ACTIVE
14418,VAN,RJ23KX9631,367.0,ACTIVE
25401,,RJ38AE3066,194.0,ACTIVE
6934,BIKE,DL04KR7741,22.0,ACTIVE
22559,,RJ33KR6755,,ACTIVE
15924,SCOOTER,RJ37AH4765,18.0,ACTIVE
10821,BIKE,RJ13HO8978,25.0,ACTIVE
3319,TRUCK,RJ10SC7650,776.0,ACTIVE
21383,BIKE,DL01GO1442,16.0,ACTIVE
21491,VAN,DL02ZF1848,248.0,ACTIVE
25657,TRUCK,DL07MI4310,899.0,ACTIVE
21072,VAN,DL03WO2509,443.0,ACTIVE
27250,VAN,DL08LZ1567,249.0,INACTIVE
26663,BIKE,RJ22DH8653,13.0,ACTIVE
23826,BIKE,DL08FO5093,29.0,ACTIVE
3350,VAN,DL08EY6347,263.0,ACTIVE
12485,BIKE,RJ10HN9265,24.0,MAINTENANCE
11328,BIKE,RJ10UI6954,25.0,ACTIVE
12555,BIKE,RJ36DT2613,29.0,INACTIVE
10374,VAN,DL02CK8297,437.0,INACTIVE
14466,SCOOTER,RJ10UB2861,39.0,INACTIVE
12777,SCOOTER,RJ29CQ7530,21.0,ACTIVE
13679,TRUCK,DL04ZO3381,1983.0,INACTIVE
1123,VAN,RJ12WL2396,196.0,ACTIVE
25633,VAN,DL06UN8293,320.0,INACTIVE
19190,BIKE,DL03JL6962,25.0,ACTIVE
14986,TRUCK,RJ30DN4283,,MAINTENANCE
22925,VAN,RJ37IB8149,170.0,MAINTENANCE
3835,SCOOTER,DL04FM6271,,ACTIVE
10884,SCOOTER,RJ22QZ4705,36.0,ACTIVE
2281,,DL07AV4567,988.0,ACTIVE
10712,TRUCK,DL05YR1363,1522.0,ACTIVE
12724,BIKE,RJ24XF5471,12.0,ACTIVE
16297,SCOOTER,RJ31GF1890,35.0,ACTIVE
17960,BIKE,DL08TF3768,15.0,ACTIVE
897,SCOOTER,RJ33IL5818,28.0,ACTIVE
14966,VAN,RJ19ZG4703,179.0,MAINTENANCE
1521,SCOOTER,DL08WI3899,24.0,INACTIVE
13167,VAN,123,-1.0,ACTIVE
11552,TRUCK,DL08IL3975,1036.0,INACTIVE
25699,TRUCK,DL08UY9217,564.0,MAINTENANCE
19927,SCOOTER,123,22.0,ACTIVE
28628,BIKE,RJ35KX3594,23.0,ACTIVE
215,TRUCK,DL07CS1142,925.0,INACTIVE
27206,VAN,DL05LG2132,146.0,ACTIVE
14465,,RJ23UZ8155,28.0,INACTIVE
18221,TRUCK,DL09SK5026,1919.0,MAINTENANCE
6804,TRUCK,RJ17HU9538,914.0,ACTIVE
11932,TRUCK,RJ35DV9285,1582.0,MAINTENANCE
8365,SCOOTER,DL08TS9730,17.0,ACTIVE
1913,VAN,DL08YM1535,,ACTIVE
18906,BIKE,RJ25JT3947,27.0,MAINTENANCE
17036,SCOOTER,RJ34FU1066,16.0,ACTIVE
21742,VAN,RJ10AE1464,,ACTIVE
1922,BIKE,INVALID,19.0,MAINTENANCE
3781,VAN,RJ17HR6671,333.0,ACTIVE
9145,SCOOTER,DL05AH9323,21.0,INACTIVE
14484,BIKE,DL08HG7930,11.0,INACTIVE
21999,SCOOTER,DL06RO7142,25.0,ACTIVE
5199,TRUCK,RJ29UV2907,1116.0,ACTIVE
18427,BIKE,DL06WW1699,24.0,ACTIVE
29052,BIKE,RJ16OO8217,13.0,ACTIVE
24768,TRUCK,RJ14XC7736,630.0,ACTIVE
5462,BIKE,DL03QL5698,29.0,ACTIVE
9354,BIKE,RJ37YC3280,,MAINTENANCE
3024,BIKE,RJ28SC3810,14.0,ACTIVE
27567,SCOOTER,RJ35RI3054,35.0,ACTIVE
4462,SCOOTER,DL06HH3320,21.0,ACTIVE
29080,SCOOTER,RJ33TP1522,17.0,MAINTENANCE
17114,VAN,DL01XV8304,472.0,INACTIVE
29199,TRUCK,RJ17VR9122,688.0,ACTIVE
431,VAN,RJ11CR9990,309.0,ACTIVE
6146,,DL03HE8163,415.0,ACTIVE
13463,,DL02WU3175,1693.0,ACTIVE
29903,BIKE,RJ12UQ1763,18.0,ACTIVE
20288,VAN,RJ33NY4896,231.0,INACTIVE
8106,VAN,RJ21NV4910,,INACTIVE
17292,VAN,DL07VO2587,321.0,ACTIVE
14660,VAN,RJ29SV7372,494.0,INACTIVE
4121,TRUCK,RJ37HL6956,1839.0,MAINTENANCE
3929,SCOOTER,RJ25KT7097,28.0,ACTIVE
18319,BIKE,RJ32PH4712,22.0,ACTIVE
2519,BIKE,RJ34FA9194,22.0,
24655,SCOOTER,DL01MV5284,20.0,ACTIVE
6673,BIKE,DL06ZO2355,12.0,ACTIVE
2877,SCOOTER,DL02BJ7049,,INACTIVE
27951,UNKNOWN,DL06MM1496,333.0,ACTIVE
18969,TRUCK,RJ29HU4671,1801.0,INACTIVE
19621,SCOOTER,RJ27YC4577,24.0,ACTIVE
23042,TRUCK,RJ18RX1325,815.0,ACTIVE
2332,BIKE,XXX000,24.0,INACTIVE
1407,VAN,RJ20KT2179,297.0,ACTIVE
29826,SCOOTER,XXX000,33.0,ACTIVE
29523,SCOOTER,RJ29CQ7530,26.0,ACTIVE
7153,TRUCK,RJ25QE2541,1452.0,ACTIVE
10665,SCOOTER,RJ24AP5996,28.0,ACTIVE
24943,SCOOTER,DL09NQ6417,36.0,ACTIVE
29916,VAN,DL09GO7867,462.0,ACTIVE
28871,BIKE,INVALID,19.0,INACTIVE
27128,BIKE,RJ16PR8644,22.0,ACTIVE
28564,TRUCK,RJ26UM8569,1679.0,ACTIVE
25768,BIKE,DL06YT4625,23.0,INACTIVE
14912,TRUCK,XXX000,550.0,MAINTENANCE
6629,SCOOTER,RJ17GD3652,32.0,ACTIVE
14118,SCOOTER,RJ22DH8653,25.0,ACTIVE
1434,???,DL08FH9780,15.0,INACTIVE
5571,,RJ32IG9372,20.0,ACTIVE
4342,SCOOTER,DL01LW7970,25.0,MAINTENANCE
12899,TRUCK,RJ35VU9122,1346.0,ACTIVE
6120,SCOOTER,123,29.0,ACTIVE
15237,SCOOTER,RJ34DL2113,17.0,ACTIVE
15281,TRUCK,RJ21PN7615,1268.0,ACTIVE
24317,SCOOTER,DL03WB3048,24.0,INACTIVE
2343,VAN,RJ20DI9656,159.0,ACTIVE
28780,BIKE,RJ36SD8661,21.0,ACTIVE
24930,VAN,DL07IY7173,497.0,ACTIVE
14648,SCOOTER,DL02LX4535,21.0,ACTIVE
11177,SCOOTER,DL07GU7981,17.0,INACTIVE
14215,SCOOTER,DL02CN9524,32.0,INACTIVE
10229,BIKE,RJ34TJ5218,19.0,INACTIVE
1378,BIKE,DL08FH9780,24.0,INACTIVE
28852,SCOOTER,RJ20HM2818,36.0,INACTIVE
26802,TRUCK,DL07YT2690,1870.0,INACTIVE
6509,SCOOTER,RJ20XM7296,34.0,ACTIVE
2389,VAN,RJ19EG1223,115.0,INACTIVE
10291,BIKE,DL04ZG1726,25.0,INACTIVE
12441,SCOOTER,DL06ZM6521,37.0,INACTIVE
12481,TRUCK,DL01AI2417,1931.0,MAINTENANCE
8945,VAN,DL05CR7067,234.0,INACTIVE
24358,SCOOTER,RJ24NL2294,17.0,ACTIVE
19787,VAN,DL06RC4390,221.0,ACTIVE
28673,VAN,DL08EN3574,339.0,INACTIVE
27163,BIKE,DL05DL2698,13.0,ACTIVE
19004,BIKE,DL03WO2509,19.0,ACTIVE
25853,VAN,DL04EQ3886,256.0,MAINTENANCE
9367,VAN,RJ18LZ9930,408.0,ACTIVE
20245,TRUCK,DL07HW4323,1268.0,INACTIVE
997,SCOOTER,DL01MV5284,23.0,INACTIVE
17426,BIKE,DL04SS5149,14.0,ACTIVE
7179,TRUCK,RJ39PL4121,655.0,INACTIVE
24198,VAN,DL07JI8086,353.0,MAINTENANCE
14613,VAN,DL08EI8156,250.0,MAINTENANCE
409,SCOOTER,DL04DA4948,21.0,ACTIVE
5202,SCOOTER,RJ33EH9325,22.0,MAINTENANCE
2394,TRUCK,DL08YM1535,737.0,ACTIVE
13725,BIKE,RJ38ZP7070,19.0,ACTIVE
17012,SCOOTER,RJ12MZ4603,20.0,ACTIVE
27687,,DL09EJ2975,15.0,ACTIVE
9649,TRUCK,RJ22PN7297,1025.0,ACTIVE
16571,BIKE,RJ32UO1995,11.0,ACTIVE
2849,???,DL04VJ7394,219.0,INACTIVE
19613,VAN,RJ10UB2861,433.0,INACTIVE
10644,???,DL02SB1925,22.0,ACTIVE
8355,SCOOTER,RJ10BF8956,37.0,ACTIVE
23877,SCOOTER,RJ35SE2353,37.0,ACTIVE
22035,BIKE,RJ15UK6342,22.0,MAINTENANCE
5546,VAN,RJ19EG9163,481.0,ACTIVE
2309,BIKE,RJ25JT3947,18.0,INACTIVE
13125,SCOOTER,DL04XP8658,19.0,ACTIVE
10008,BIKE,DL08RD7522,22.0,ACTIVE
4217,SCOOTER,RJ13DZ2206,37.0,INACTIVE
7110,BIKE,RJ20HM2818,11.0,MAINTENANCE
25459,TRUCK,DL09XT2822,1247.0,ACTIVE
14489,VAN,DL05VD9782,320.0,ACTIVE
2716,BIKE,DL02FG9151,12.0,ACTIVE
15844,TRUCK,DL01WE5746,1420.0,INACTIVE
27461,BIKE,DL07TK4627,11.0,ACTIVE
23801,BIKE,RJ27BK2240,29.0,ACTIVE
1024,SCOOTER,RJ39XQ6676,28.0,ACTIVE
28915,UNKNOWN,RJ23AY5631,332.0,INACTIVE
23598,SCOOTER,DL04RP2470,35.0,ACTIVE
26460,BIKE,RJ39WA3105,23.0,ACTIVE
4038,VAN,DL06UP4404,144.0,ACTIVE
19430,BIKE,DL05PE6611,26.0,ACTIVE
9329,VAN,RJ22MQ8062,183.0,ACTIVE
25312,SCOOTER,DL09PZ1041,17.0,ACTIVE
5450,BIKE,DL05VB1834,12.0,ACTIVE
2959,,RJ22FW8236,932.0,ACTIVE
23892,SCOOTER,RJ17YL8402,-1.0,ACTIVE
10516,SCOOTER,RJ15OY9424,34.0,ACTIVE
25578,TRUCK,RJ36IY8599,1694.0,MAINTENANCE
18777,TRUCK,DL02GC7235,1819.0,ACTIVE
16895,BIKE,RJ17IN8535,18.0,INACTIVE
5596,SCOOTER,DL05PW4555,38.0,INACTIVE
763,BIKE,DL09RE2164,23.0,ACTIVE
24801,VAN,DL07CT1966,239.0,ACTIVE
24942,BIKE,RJ17BR8207,18.0,INACTIVE
