area_id,area_name,city,pincode,delivery_charge
19350,Jaipur,Madhya Pradesh,201301,24.68
13156,Ahmedabad,Rajasthan,313001,15.65
8030,Jodhpur,Punjab,380001,196.78
18663,Bhopal,Rajasthan,560001,150.64
28754,Kota,Haryana,411001,11.62
7326,Delhi,Uttar Pradesh,122001,33.17
18875,Mumbai,Karnataka,380001,165.48
26593,Delhi,Punjab,411001,144.82
8816,Ajmer,Haryana,313001,109.56
24637,Indore,Tamil Nadu,226001,136.19
16291,Ajmer,Punjab,226001,30.1
11439,Pune,Punjab,302001,141.6
20135,,Punjab,201301,95.09
17760,Kanpur,Madhya Pradesh,313001,96.79
29068,Amritsar,Madhya Pradesh,302001,104.2
20392,Jodhpur,Haryana,313001,20.36
15405,Ajmer,Haryana,313001,62.33
16181,Bengaluru,Madhya Pradesh,400001,190.72
14734,Lucknow,Gujarat,313001,106.91
2586,Noida,Haryana,411001,120.89
1488,Kanpur,Punjab,160017,36.69
5237,Noida,Maharashtra,411001,126.81
7354,Kota,Haryana,411001,58.79
20744,Kota,Rajasthan,201301,188.3
7389,Kota,Delhi,400001,167.6
7574,Amritsar,Maharashtra,122001,53.33
7913,Chandigarh,Delhi,XXXXX,16.33
16328,Delhi,Rajasthan,201301,107.09
1093,Jaipur,Karnataka,302001,102.56
19203,Indore,Uttar Pradesh,122001,83.85
1428,Jodhpur,Karnataka,411001,74.98
27268,Amritsar,Delhi,324005,54.59
29688,Bengaluru,Madhya Pradesh,302001,60.12
7468,Amritsar,Punjab,313001,165.0
27937,Ajmer,Gujarat,411001,137.1
23457,Kanpur,Punjab,400001,70.91
2849,Surat,Rajasthan,160017,89.11
24744,Surat,???,abc123,30.6
28908,Pune,Haryana,XXXXX,88.42
7428,Bengaluru,Tamil Nadu,400001,80.13
22729,Delhi,Tamil Nadu,313001,114.25
29742,Bhopal,Karnataka,122001,147.36
21893,Mumbai,Gujarat,201301,126.15
13992,Bhopal,Gujarat,201301,35.28
21128,,Karnataka,201301,122.04
7175,Udaipur,???,411001,56.93
7349,Ajmer,Karnataka,110001,24.79
12402,Jaipur,Uttar Pradesh,201301,92.17
18837,Kanpur,Punjab,313001,12.42
29047,Indore,Haryana,560001,16.03
27139,Vadodara,Gujarat,560001,189.88
25256,Noida,Rajasthan,122001,178.1
14294,Ajmer,Delhi,302001,161.33
14982,Vadodara,Tamil Nadu,110001,117.5
5860,Ahmedabad,Haryana,411001,95.71
3403,,Gujarat,226001,114.67
251,Mumbai,Gujarat,226001,164.54
11489,Ajmer,Madhya Pradesh,313001,146.45
27678,Bhopal,Punjab,400001,166.62
18378,Ajmer,Delhi,160017,155.02
9545,Amritsar,Karnataka,400001,
20906,Bengaluru,Uttar Pradesh,380001,18.55
15795,Indore,Haryana,201301,13.76
11489,Ajmer,Madhya Pradesh,313001,146.45
18934,Mumbai,Madhya Pradesh,110001,48.5
17487,Delhi,Madhya Pradesh,201301,22.62
6871,Ahmedabad,Rajasthan,560001,191.6
28681,Ajmer,Madhya Pradesh,400001,
22550,Gurgaon,Tamil Nadu,226001,102.93
20498,Delhi,Rajasthan,XXXXX,152.76
1457,Kota,Tamil Nadu,110001,199.9
22867,Delhi,Punjab,201301,158.02
29933,Vadodara,Uttar Pradesh,226001,179.99
9243,Surat,???,411001,56.14
22111,Pune,Delhi,313001,59.22
8664,Indore,Rajasthan,160017,62.32
16342,Delhi,Gujarat,400001,97.71
9858,Surat,Karnataka,411001,34.57
506,Vadodara,Haryana,324005,99.0
18677,Delhi,Madhya Pradesh,302001,181.19
26225,Bhopal,Uttar Pradesh,380001,181.41
22246,Vadodara,Gujarat,380001,88.73
7913,Chandigarh,Delhi,XXXXX,16.33
15694,Chandigarh,Madhya Pradesh,160017,151.33
27308,Surat,Delhi,560001,40.64
21333,Ajmer,Madhya Pradesh,400001,28.4
23061,Jodhpur,???,abc123,165.31
22152,Amritsar,???,226001,120.39
22377,Gurgaon,Maharashtra,313001,37.19
12860,Noida,Gujarat,abc123,79.31
625,Vadodara,Madhya Pradesh,313001,100.67
28404,Noida,Gujarat,560001,191.8
26860,Kanpur,Delhi,110001,86.19
3283,Lucknow,Madhya Pradesh,324005,-10.0
7252,Gurgaon,Rajasthan,122001,152.11
21199,Amritsar,Tamil Nadu,411001,110.97
218,Surat,Uttar Pradesh,201301,76.65
15277,,Karnataka,400001,185.06
26547,Kota,Tamil Nadu,226001,97.1
27394,Indore,Unknown,380001,-10.0
29605,Bhopal,Rajasthan,999999,109.47
21642,Kota,Tamil Nadu,400001,43.61
2267,Bengaluru,Rajasthan,122001,
6887,Jaipur,Rajasthan,226001,175.75
3069,Gurgaon,Rajasthan,201301,27.76
27773,Pune,Haryana,400001,196.22
11551,Amritsar,Haryana,324005,106.29
7889,Amritsar,Tamil Nadu,201301,137.11
8049,Jodhpur,Karnataka,122001,154.12
2745,Amritsar,Delhi,110001,191.54
15059,,,400001,149.27
14266,Mumbai,Punjab,302001,67.54
23605,Vadodara,Delhi,313001,126.9
10918,Jodhpur,Rajasthan,411001,35.37
3508,Kanpur,Rajasthan,226001,134.7
6215,Chandigarh,Tamil Nadu,400001,192.08
5347,Amritsar,Haryana,226001,186.03
29446,Vadodara,???,abc123,109.79
24873,NaN,Punjab,400001,126.21
29929,Lucknow,Punjab,324005,25.47
17784,Ajmer,Delhi,122001,71.14
6539,Jodhpur,Tamil Nadu,313001,104.03
7725,Ahmedabad,Delhi,313001,193.22
15135,,Madhya Pradesh,313001,84.43
18802,Kanpur,Madhya Pradesh,201301,119.52
5845,Lucknow,,411001,89.64
15852,Indore,Madhya Pradesh,560001,22.83
9139,Kanpur,Maharashtra,380001,175.54
6922,Bengaluru,Madhya Pradesh,201301,
29707,Udaipur,Uttar Pradesh,324005,74.47
28177,Jodhpur,Delhi,122001,192.93
26983,,Uttar Pradesh,160017,134.82
20606,Amritsar,Karnataka,226001,32.05
17932,Jodhpur,Punjab,380001,173.01
18655,???,Haryana,226001,98.84
2790,Lucknow,Delhi,302001,177.09
3266,Noida,Madhya Pradesh,201301,188.83
15698,Vadodara,Haryana,324005,31.8
11366,Pune,Uttar Pradesh,201301,33.99
13050,Jodhpur,Haryana,226001,185.75
21370,Jodhpur,Maharashtra,313001,125.94
27322,Indore,Tamil Nadu,302001,195.23
22038,Vadodara,Rajasthan,226001,159.06
1787,Gurgaon,Gujarat,411001,25.83
6353,Ajmer,Haryana,122001,39.89
25298,Amritsar,Rajasthan,XXXXX,181.13
11153,Delhi,Delhi,324005,42.23
13550,Bengaluru,Rajasthan,324005,100.95
5200,Vadodara,Uttar Pradesh,324005,63.88
2277,Udaipur,Tamil Nadu,302001,75.31
11045,NaN,Unknown,122001,182.27
8475,Chandigarh,Gujarat,302001,176.37
12575,Vadodara,Rajasthan,400001,80.93
14837,Gurgaon,Gujarat,122001,-10.0
3001,Bhopal,Delhi,226001,177.62
26678,Amritsar,Madhya Pradesh,380001,45.23
20631,Chandigarh,Haryana,226001,14.61
3526,Udaipur,Madhya Pradesh,380001,24.64
2541,Bhopal,Maharashtra,302001,109.91
8195,Udaipur,Maharashtra,302001,129.28
23010,Jodhpur,Rajasthan,380001,105.5
1993,,Gujarat,302001,18.81
24142,Lucknow,Haryana,226001,78.56
15591,Ajmer,,226001,166.45
11130,Ahmedabad,Tamil Nadu,411001,83.0
14402,Kota,Haryana,313001,73.88
12036,Lucknow,Tamil Nadu,122001,48.93
9921,Ahmedabad,Haryana,160017,16.11
1611,Ahmedabad,Uttar Pradesh,560001,150.3
6189,Jodhpur,Rajasthan,380001,82.34
9428,Gurgaon,Delhi,226001,157.12
9294,Udaipur,Punjab,302001,60.47
9023,Jaipur,Gujarat,201301,39.2
19790,Jaipur,Haryana,324005,35.18
14830,Amritsar,Madhya Pradesh,560001,113.61
25747,Indore,Haryana,226001,93.49
10399,Kanpur,Delhi,226001,152.55
4872,Noida,,110001,93.37
743,Mumbai,Maharashtra,324005,102.65
14418,Ajmer,Maharashtra,560001,32.79
25401,Bengaluru,Rajasthan,324005,124.41
6934,Kanpur,Madhya Pradesh,122001,27.12
22559,Surat,Gujarat,110001,56.29
15924,Pune,Delhi,110001,166.37
10821,Chandigarh,Delhi,110001,43.14
3319,Delhi,Maharashtra,201301,71.77
21383,,Madhya Pradesh,560001,154.81
21491,Chandigarh,Haryana,411001,115.59
25657,Vadodara,Gujarat,313001,65.18
21072,Indore,Delhi,400001,114.7
27250,Jaipur,Haryana,313001,55.0
26663,Pune,Gujarat,313001,10.99
23826,Amritsar,Maharashtra,302001,52.98
3350,Kanpur,Haryana,abc123,32.67
12485,Kota,Delhi,226001,137.88
11328,Bhopal,Uttar Pradesh,122001,86.79
12555,Amritsar,Gujarat,abc123,124.64
10374,Ahmedabad,Maharashtra,400001,30.59
14466,Noida,Karnataka,324005,188.35
12777,Noida,Tamil Nadu,226001,130.2
13679,Noida,Madhya Pradesh,201301,61.62
1123,Gurgaon,Tamil Nadu,313001,161.38
25633,Delhi,Maharashtra,313001,45.89
19190,,Uttar Pradesh,380001,74.32
14986,Amritsar,Uttar Pradesh,324005,45.95
22925,,Haryana,324005,105.6
3835,Bhopal,Unknown,226001,101.85
10884,Chandigarh,Punjab,110001,118.67
2281,Jaipur,Uttar Pradesh,122001,46.62
10712,Vadodara,???,411001,149.24
12724,Bhopal,Haryana,411001,68.64
16297,Mumbai,Gujarat,560001,47.05
17960,Noida,Haryana,160017,164.01
897,Amritsar,Delhi,160017,53.87
14966,Indore,Maharashtra,560001,71.3
1521,Mumbai,Uttar Pradesh,380001,72.02
13167,Surat,Uttar Pradesh,411001,51.05
11552,Mumbai,Delhi,324005,162.86
25699,Mumbai,Punjab,411001,168.71
19927,Kanpur,Tamil Nadu,324005,
28628,Indore,Karnataka,110001,21.18
215,Bengaluru,Karnataka,201301,199.38
27206,Bengaluru,Punjab,313001,184.18
14465,Kanpur,Karnataka,400001,139.13
18221,Udaipur,Punjab,201301,104.42
6804,Ajmer,Tamil Nadu,411001,69.25
11932,Chandigarh,Karnataka,313001,98.95
8365,Vadodara,Uttar Pradesh,201301,81.77
1913,Bengaluru,Maharashtra,201301,88.2
18906,Vadodara,Maharashtra,226001,74.38
17036,Bengaluru,Haryana,122001,79.41
21742,Bhopal,Rajasthan,110001,-10.0
1922,Kanpur,Karnataka,313001,98.42
3781,Delhi,Karnataka,313001,82.55
9145,Amritsar,Gujarat,324005,169.53
14484,Pune,Rajasthan,324005,59.02
21999,Bengaluru,Delhi,160017,198.79
5199,Jaipur,Maharashtra,313001,
18427,Vadodara,Punjab,110001,14.11
29052,Delhi,Karnataka,313001,115.09
24768,Jodhpur,Delhi,313001,158.88
5462,Surat,Tamil Nadu,324005,98.87
9354,Mumbai,Punjab,324005,26.15
3024,Lucknow,Karnataka,313001,46.51
27567,Gurgaon,Rajasthan,122001,131.47
4462,Indore,Madhya Pradesh,411001,184.03
29080,Jodhpur,Rajasthan,400001,35.49
17114,Vadodara,Madhya Pradesh,380001,73.6
29199,Pune,Rajasthan,160017,179.91
431,Bhopal,Uttar Pradesh,110001,137.23
6146,,,201301,87.42
13463,,Maharashtra,560001,35.24
29903,Vadodara,Gujarat,110001,110.07
20288,Kota,Uttar Pradesh,110001,
8106,Chandigarh,Punjab,411001,186.35
17292,Surat,Karnataka,122001,128.2
14660,Gurgaon,Karnataka,160017,134.97
4121,Pune,Uttar Pradesh,160017,182.58
3929,Bhopal,Karnataka,380001,121.77
18319,Surat,Haryana,380001,41.92
2519,Kota,Maharashtra,160017,98.59
24655,Surat,Uttar Pradesh,411001,115.15
6673,Surat,Haryana,000000,43.34
2877,Mumbai,Rajasthan,999999,150.36
27951,Udaipur,Tamil Nadu,411001,169.72
18969,Lucknow,Delhi,560001,18.51
19621,Delhi,Haryana,313001,27.74
23042,Gurgaon,Haryana,160017,48.87
2332,Bengaluru,,324005,95.5
1407,Lucknow,Tamil Nadu,324005,195.56
29826,,???,324005,194.05
29523,Mumbai,Delhi,226001,89.36
7153,Jodhpur,Punjab,560001,184.99
10665,Mumbai,Uttar Pradesh,400001,154.01
24943,Bhopal,Madhya Pradesh,302001,188.03
29916,Pune,Uttar Pradesh,302001,136.28
28871,Jodhpur,Tamil Nadu,110001,73.87
27128,Bhopal,Karnataka,201301,197.87
28564,Chandigarh,???,abc123,128.66
25768,Jodhpur,Gujarat,201301,20.87
14912,Jodhpur,Punjab,110001,74.51
6629,Bengaluru,Karnataka,380001,97.95
14118,Jaipur,Uttar Pradesh,302001,52.76
1434,Delhi,Uttar Pradesh,226001,140.1
5571,Indore,Karnataka,302001,85.17
4342,Indore,Madhya Pradesh,411001,192.99
12899,Surat,Haryana,110001,29.15
6120,Udaipur,Haryana,313001,132.18
15237,Jodhpur,Rajasthan,302001,89.88
15281,Chandigarh,Madhya Pradesh,160017,180.25
24317,Mumbai,Punjab,380001,160.18
2343,,Delhi,560001,103.43
28780,Pune,Tamil Nadu,400001,112.75
24930,Kanpur,Karnataka,560001,45.91
14648,Bengaluru,Gujarat,160017,58.94
11177,Lucknow,Rajasthan,400001,22.85
14215,NaN,Maharashtra,999999,157.2
10229,Kanpur,Rajasthan,313001,56.63
1378,Ahmedabad,Punjab,122001,97.74
28852,Jodhpur,Gujarat,324005,28.3
26802,Ahmedabad,Maharashtra,201301,176.62
6509,Mumbai,Tamil Nadu,110001,64.29
2389,Ajmer,Uttar Pradesh,560001,175.49
10291,Noida,Tamil Nadu,160017,26.04
12441,Bhopal,Karnataka,324005,105.53
12481,Amritsar,Gujarat,226001,123.09
8945,Kanpur,Delhi,XXXXX,35.86
24358,Pune,Punjab,302001,43.84
19787,Delhi,Uttar Pradesh,380001,174.44
28673,,Karnataka,380001,155.94
27163,Kota,Tamil Nadu,110001,54.61
19004,Delhi,Karnataka,122001,89.46
25853,Mumbai,Rajasthan,313001,192.16
9367,Jaipur,Maharashtra,313001,-10.0
20245,Ahmedabad,Punjab,302001,
997,Lucknow,Maharashtra,411001,156.7
17426,Pune,Delhi,324005,159.83
7179,Bhopal,Madhya Pradesh,324005,99.17
24198,Bhopal,Haryana,313001,128.57
14613,Delhi,Delhi,160017,22.55
409,Ahmedabad,Delhi,abc123,81.25
5202,Gurgaon,Uttar Pradesh,324005,
2394,Noida,Rajasthan,110001,155.53
13725,Indore,Rajasthan,313001,27.36
17012,Kanpur,Gujarat,560001,98.07
27687,Ahmedabad,Rajasthan,313001,
9649,Kanpur,Haryana,560001,49.5
16571,Surat,Tamil Nadu,400001,23.73
2849,Surat,Rajasthan,160017,89.11
19613,Lucknow,Rajasthan,380001,11.06
10644,Jaipur,Maharashtra,000000,85.24
8355,Noida,Maharashtra,560001,78.68
23877,Noida,Karnataka,122001,105.69
22035,Delhi,Rajasthan,110001,42.88
5546,Jaipur,Karnataka,411001,181.73
2309,Vadodara,Haryana,122001,52.85
13125,Indore,Punjab,122001,179.23
10008,Delhi,Rajasthan,313001,68.25
4217,Noida,Uttar Pradesh,122001,78.48
7110,Bengaluru,Gujarat,160017,167.13
25459,Jaipur,Madhya Pradesh,411001,184.41
14489,Indore,Tamil Nadu,226001,57.97
2716,Pune,Maharashtra,160017,29.72
15844,Delhi,Unknown,160017,117.84
27461,Ahmedabad,Gujarat,122001,104.29
23801,Gurgaon,Gujarat,302001,92.89
1024,Mumbai,Maharashtra,160017,115.63
28915,Lucknow,Delhi,122001,175.31
23598,Kota,Uttar Pradesh,226001,30.4
26460,Kanpur,Uttar Pradesh,324005,17.48
4038,???,Gujarat,201301,97.89
19430,Chandigarh,Karnataka,324005,182.83
9329,Bhopal,Tamil Nadu,411001,194.99
25312,Jodhpur,Tamil Nadu,411001,190.57
5450,Udaipur,Maharashtra,226001,197.62
2959,Ahmedabad,Maharashtra,201301,24.03
23892,Kanpur,Gujarat,110001,149.24
10516,Bhopal,Maharashtra,324005,170.79
25578,Pune,Maharashtra,201301,137.62
18777,Bengaluru,Gujarat,411001,162.48
16895,Bhopal,Haryana,160017,99.35
5596,Pune,Gujarat,122001,69.61
763,Udaipur,Maharashtra,201301,133.56
24801,Ahmedabad,Gujarat,560001,158.05
24942,Surat,Haryana,313001,110.52
12525,Kanpur,Gujarat,122001,184.72
12888,,Maharashtra,313001,79.72
1427,Chandigarh,Punjab,122001,71.25
22134,,Delhi,324005,70.62
5788,Ahmedabad,Uttar Pradesh,400001,120.41
7732,Surat,Maharashtra,380001,99.86
2158,Gurgaon,Maharashtra,110001,187.63
26335,Udaipur,,122001,22.55
7176,Ahmedabad,Karnataka,122001,171.34
25547,Jaipur,Haryana,302001,
26858,Jaipur,Punjab,302001,188.67
12228,Lucknow,Delhi,226001,142.44
27360,Lucknow,Uttar Pradesh,122001,68.73
26023,Kota,Karnataka,560001,54.84
24865,Pune,Punjab,302001,41.97
6158,Surat,Rajasthan,313001,
2143,Delhi,Tamil Nadu,324005,-5.0
2142,Jaipur,Madhya Pradesh,302001,128.88
26970,Jodhpur,Maharashtra,302001,102.48
1589,Chandigarh,Punjab,380001,113.06
22344,Kota,Delhi,302001,83.09
27840,Amritsar,Haryana,201301,87.36
21147,Jodhpur,Haryana,411001,102.98
1599,,Gujarat,122001,173.94
23080,Bhopal,Maharashtra,560001,71.03
3581,Jaipur,Rajasthan,999999,49.24
7653,Pune,Madhya Pradesh,201301,87.2
622,Indore,Madhya Pradesh,122001,113.4
17368,Chandigarh,Uttar Pradesh,324005,54.81
26546,Udaipur,Maharashtra,160017,147.3
19973,Ahmedabad,Delhi,380001,38.32
1890,Ahmedabad,Madhya Pradesh,122001,104.04
23275,Kota,Punjab,302001,157.56
23975,Jodhpur,Haryana,313001,45.99
25968,Gurgaon,Tamil Nadu,560001,56.44
23703,Noida,Unknown,XXXXX,50.11
14471,Ajmer,Delhi,380001,30.29
4161,Kota,Madhya Pradesh,313001,180.44
10190,Bengaluru,Madhya Pradesh,313001,128.44
11327,Bengaluru,Haryana,302001,125.9
6082,Ajmer,Punjab,411001,142.16
13746,Jaipur,Haryana,411001,138.31
13884,Jodhpur,,400001,188.11
10773,Mumbai,Uttar Pradesh,400001,125.76
22816,Gurgaon,Haryana,324005,126.26
19453,Bengaluru,Maharashtra,400001,196.32
25773,Jaipur,Punjab,560001,87.16
20189,Vadodara,Tamil Nadu,313001,52.13
3383,Ajmer,Tamil Nadu,302001,165.24
14776,Chandigarh,Tamil Nadu,201301,128.13
26002,Surat,Delhi,122001,127.07
26167,Vadodara,Karnataka,380001,105.47
16695,Jaipur,Uttar Pradesh,400001,169.17
7793,Ahmedabad,Delhi,160017,51.01
1091,Amritsar,Maharashtra,411001,188.06
15976,Chandigarh,Madhya Pradesh,324005,68.9
10460,Indore,Haryana,560001,132.61
18922,Pune,Karnataka,160017,149.32
10866,Lucknow,,324005,108.69
28266,Surat,Uttar Pradesh,122001,72.89
11256,Bhopal,Uttar Pradesh,160017,154.09
13254,Surat,Rajasthan,313001,195.34
14304,Vadodara,Rajasthan,122001,102.24
27844,Lucknow,Rajasthan,560001,15.07
4763,Kanpur,,411001,82.48
28180,Ahmedabad,Delhi,160017,193.47
5954,Pune,Madhya Pradesh,411001,127.89
8050,Chandigarh,Karnataka,380001,190.5
20796,Vadodara,Uttar Pradesh,abc123,10.67
2267,Bengaluru,Rajasthan,122001,
22326,Chandigarh,Haryana,411001,123.66
8138,Ahmedabad,Gujarat,160017,41.95
7579,Indore,Karnataka,110001,42.09
18448,Pune,Gujarat,313001,194.18
22335,Delhi,Madhya Pradesh,411001,104.94
1556,Delhi,,110001,156.51
15838,Jodhpur,Delhi,122001,129.74
21118,Gurgaon,Tamil Nadu,122001,96.34
20966,Udaipur,Rajasthan,400001,11.4
20405,Surat,Gujarat,110001,32.09
11536,Vadodara,Haryana,122001,192.81
748,Ahmedabad,Uttar Pradesh,324005,69.34
11766,Surat,Delhi,201301,165.24
28737,,Uttar Pradesh,324005,66.79
22580,Indore,Haryana,313001,
13195,Chandigarh,Maharashtra,226001,140.63
28901,Surat,Delhi,999999,182.17
21291,Lucknow,Karnataka,400001,123.26
21093,NaN,Uttar Pradesh,226001,176.01
17942,Noida,Maharashtra,411001,171.35
29938,Jaipur,Madhya Pradesh,160017,156.25
23316,Pune,Karnataka,226001,100.75
15489,???,Rajasthan,160017,198.06
5036,Ahmedabad,Gujarat,201301,176.31
22702,Lucknow,Uttar Pradesh,324005,24.94
26920,Pune,Maharashtra,380001,50.05
23527,Mumbai,Gujarat,411001,71.95
13206,Ahmedabad,Karnataka,324005,75.09
28522,Udaipur,Delhi,380001,89.81
8440,Mumbai,Uttar Pradesh,201301,79.88
14794,,Maharashtra,122001,14.04
844,Kota,Tamil Nadu,380001,32.44
26010,Pune,Gujarat,abc123,130.8
29120,Jaipur,Gujarat,110001,147.24
19980,Bengaluru,Karnataka,411001,156.86
2498,Amritsar,Haryana,313001,191.21
15638,Vadodara,Delhi,122001,141.81
22377,Gurgaon,Maharashtra,313001,37.19
17104,Ajmer,Maharashtra,411001,88.18
26029,Bhopal,Uttar Pradesh,324005,198.35
2857,Bengaluru,Uttar Pradesh,380001,143.37
9881,Ahmedabad,Haryana,226001,175.41
12579,Lucknow,Karnataka,324005,130.83
1617,Kanpur,Gujarat,110001,151.85
19472,Bhopal,Madhya Pradesh,380001,172.1
25758,Udaipur,Karnataka,302001,88.8
29220,Amritsar,Uttar Pradesh,110001,173.21
28589,Noida,Karnataka,380001,180.07
11799,Amritsar,Uttar Pradesh,122001,44.49
19566,Noida,Uttar Pradesh,110001,119.86
16307,Kota,Maharashtra,226001,117.62
25531,Bhopal,Delhi,411001,175.4
11490,Kanpur,Haryana,110001,42.51
244,Jaipur,Maharashtra,380001,46.76
14412,Chandigarh,Haryana,324005,106.47
14618,Surat,Punjab,302001,174.23
2572,Gurgaon,Uttar Pradesh,411001,158.26
10950,Vadodara,Madhya Pradesh,000000,94.63
8029,Delhi,Karnataka,400001,59.23
12605,Bhopal,Gujarat,560001,186.23
16687,Indore,Madhya Pradesh,302001,154.57
23705,Gurgaon,Gujarat,302001,21.91
28183,Bhopal,Madhya Pradesh,560001,95.24
17611,Delhi,Maharashtra,313001,168.42
24293,Jodhpur,Madhya Pradesh,380001,15.84
25744,Bhopal,Madhya Pradesh,160017,57.21
8443,Bhopal,Delhi,201301,15.92
6754,,Punjab,160017,18.07
15778,Jaipur,Maharashtra,226001,152.53
15777,Kanpur,Tamil Nadu,560001,45.28
2154,Surat,Uttar Pradesh,560001,90.77
25842,Pune,Rajasthan,560001,188.06
1413,Delhi,Karnataka,313001,171.82
7749,Udaipur,Rajasthan,400001,68.45
22489,,???,110001,160.01
16752,Kanpur,Uttar Pradesh,380001,105.78
937,Indore,Maharashtra,411001,50.32
20360,Vadodara,Uttar Pradesh,201301,30.44
4772,Bhopal,Punjab,226001,57.09
8764,Amritsar,Tamil Nadu,000000,123.11
22475,Vadodara,Madhya Pradesh,201301,83.98
12977,Ahmedabad,Haryana,226001,
18091,Noida,Karnataka,400001,178.17
21684,Mumbai,Punjab,560001,142.69
26053,Vadodara,Punjab,400001,14.72
8242,NaN,Rajasthan,411001,14.6
5283,Jodhpur,Uttar Pradesh,560001,62.44
25067,Ajmer,Delhi,380001,61.47
2993,Ajmer,Rajasthan,411001,146.21
23587,Ahmedabad,Punjab,400001,93.57
10595,Jaipur,Madhya Pradesh,400001,91.25
25464,Ajmer,Maharashtra,400001,182.62
1079,Chandigarh,Rajasthan,110001,157.87
15050,Udaipur,Madhya Pradesh,201301,110.1
13641,Udaipur,Delhi,201301,102.1
4868,Vadodara,Rajasthan,226001,129.75
29985,Bengaluru,Punjab,226001,137.16
12543,Vadodara,Madhya Pradesh,302001,189.42
3704,Ahmedabad,Uttar Pradesh,380001,74.94
14857,Ajmer,Tamil Nadu,400001,118.64
25832,Ajmer,Delhi,324005,147.43
25517,Noida,Punjab,400001,45.9
5035,NaN,Tamil Nadu,324005,109.73
2603,Pune,Tamil Nadu,160017,178.17
3799,NaN,Delhi,560001,27.13
19488,Ahmedabad,Karnataka,560001,81.44
1331,Noida,Madhya Pradesh,226001,103.88
7794,Jodhpur,Uttar Pradesh,302001,32.76
25160,Ahmedabad,Karnataka,411001,110.94
29681,Mumbai,Karnataka,380001,157.85
25023,Jaipur,Punjab,380001,69.39
7754,Gurgaon,Punjab,302001,196.2
20266,Surat,Madhya Pradesh,226001,82.28
517,Vadodara,Haryana,110001,75.69
26674,Gurgaon,Punjab,400001,-5.0
29483,,Madhya Pradesh,226001,148.77
1732,Jodhpur,Karnataka,560001,92.81
29799,Amritsar,Delhi,302001,137.24
4157,Udaipur,Punjab,411001,71.25
4085,Bengaluru,Karnataka,324005,172.23
29365,Delhi,Rajasthan,380001,40.32
13876,Jaipur,Delhi,400001,76.66
15781,Kota,Delhi,302001,22.37
1685,Delhi,Karnataka,400001,
19056,Lucknow,Tamil Nadu,411001,9999.0
9374,Bhopal,Madhya Pradesh,400001,168.99
17595,Kota,Uttar Pradesh,313001,184.93
10020,Delhi,Punjab,201301,199.83
9839,Lucknow,Rajasthan,226001,117.48
29205,Lucknow,Punjab,110001,168.5
18213,Kota,???,226001,62.85
3965,Udaipur,Uttar Pradesh,110001,43.6
15410,Surat,Punjab,400001,146.07
17120,Chandigarh,Rajasthan,122001,195.2
217,Pune,Punjab,411001,60.5
26996,Surat,Madhya Pradesh,122001,126.6
7133,Gurgaon,Haryana,160017,45.35
25500,,???,110001,118.07
3247,Jodhpur,Madhya Pradesh,324005,50.14
17136,Chandigarh,Maharashtra,160017,181.43
19873,Kota,Karnataka,110001,110.49
13303,,Madhya Pradesh,380001,21.2
1248,Bhopal,Tamil Nadu,324005,64.58
27979,Chandigarh,Tamil Nadu,380001,85.37
14020,Jaipur,Punjab,400001,188.72
14602,Kanpur,Tamil Nadu,226001,69.77
23039,Indore,Uttar Pradesh,313001,161.31
21376,Ahmedabad,Delhi,201301,53.51
13708,Noida,Uttar Pradesh,324005,45.4
9049,Jodhpur,Punjab,380001,148.8
20912,Amritsar,Punjab,324005,58.07
9608,Vadodara,Gujarat,110001,120.34
16059,Ajmer,Gujarat,560001,53.86
6761,Ajmer,Karnataka,313001,88.02
22331,,Uttar Pradesh,160017,103.06
4646,Gurgaon,Karnataka,380001,69.14
27246,Surat,Uttar Pradesh,560001,107.87
23539,Bengaluru,Punjab,110001,124.38
14970,Lucknow,Delhi,380001,192.0
19086,Mumbai,Karnataka,560001,180.38
21790,Gurgaon,,XXXXX,138.87
3746,Jodhpur,Madhya Pradesh,400001,76.68
13917,Noida,Karnataka,313001,54.56
19047,Gurgaon,Haryana,226001,142.11
9940,Noida,Gujarat,411001,197.35
21477,Mumbai,Haryana,000000,140.11
6049,,Maharashtra,400001,87.99
23698,Amritsar,Punjab,380001,54.0
25739,Ajmer,Uttar Pradesh,380001,133.22
22591,Bhopal,Tamil Nadu,324005,
7071,Vadodara,Madhya Pradesh,abc123,88.91
8575,Ajmer,Karnataka,411001,23.57
4851,Ahmedabad,Delhi,560001,123.12
26276,Ajmer,Uttar Pradesh,324005,177.8
8204,Kota,Uttar Pradesh,380001,138.7
25486,Kanpur,Tamil Nadu,380001,155.47
18534,Noida,Punjab,560001,53.14
17627,Jaipur,Delhi,122001,52.83
4287,Udaipur,Rajasthan,411001,29.36
19697,Ajmer,Delhi,201301,92.1
16797,Gurgaon,Punjab,160017,174.54
25882,Noida,Rajasthan,560001,42.97
16735,Vadodara,Uttar Pradesh,226001,23.19
24911,Delhi,Delhi,400001,170.68
22198,Kanpur,Unknown,XXXXX,124.67
27001,Amritsar,Rajasthan,313001,91.14
18925,Amritsar,Punjab,560001,182.19
18967,Bhopal,Tamil Nadu,302001,73.09
14539,Surat,Delhi,400001,129.21
9906,Jodhpur,Haryana,411001,45.67
12229,NaN,Uttar Pradesh,XXXXX,191.97
